Estado,Fecha,Año,Mes,Temperatura,Precipitacion,Humedad,PM25,PM10,O3,NO2,SO2,CO,Poblacion,Densidad_Poblacional,Poblacion_Vulnerable_Pct,Casos_Respiratorios,Casos_Por_100k,PM25_Movil_3,PM10_Movil_3,Temp_Rezago_1,Precip_Rezago_1,Casos_Rezago_1,Riesgo_Alto
Morelos,2022-12-01,2022,12,15.22,18.96,33.84,19.25,28.59,0.02229,0.03241,0.01693,0.933,1971520,404.08,13.5,6587,334.1076935562409,18.33952380952381,28.675238095238097,20.37,11.24,5495.0,1
Morelos,2023-01-01,2023,1,14.88,23.22,34.05,21.59,38.54,0.02049,0.0352,0.01936,1.188,1971520,404.08,13.5,6469,328.1224638857328,20.279999999999998,32.62,15.22,18.96,6587.0,1
Morelos,2023-02-01,2023,2,17.45,14.01,31.27,19.48,39.7,0.03238,0.03647,0.01727,0.961,1971520,404.08,13.5,5975,303.06565492614834,20.10666666666667,35.61,14.88,23.22,6469.0,1
Morelos,2023-03-01,2023,3,19.44,14.41,53.99,17.68,29.82,0.03978,0.02724,0.0157,0.903,1971520,404.08,13.5,6027,305.7032137639994,19.583333333333332,36.02,17.45,14.01,5975.0,1
Morelos,2023-04-01,2023,4,21.56,41.51,55.8,14.21,23.79,0.04507,0.02313,0.01294,0.602,1971520,404.08,13.5,4990,253.10420386300925,17.123333333333335,31.103333333333335,19.44,14.41,6027.0,0
Morelos,2023-05-01,2023,5,24.84,76.52,60.42,10.98,16.63,0.05249,0.01879,0.01074,0.45,1971520,404.08,13.5,4216,213.84515500730402,14.290000000000001,23.41333333333333,21.56,41.51,4990.0,0
Morelos,2023-06-01,2023,6,26.82,84.58,74.89,10.43,25.83,0.04742,0.01201,0.00632,0.338,1971520,404.08,13.5,4080,206.94692420061676,11.873333333333335,22.083333333333332,24.84,76.52,4216.0,0
Morelos,2023-07-01,2023,7,26.41,107.93,76.74,9.3,24.39,0.04512,0.00911,0.0071,0.308,1971520,404.08,13.5,3806,193.04901801655575,10.236666666666666,22.28333333333333,26.82,84.58,4080.0,0
Morelos,2023-08-01,2023,8,26.51,87.94,75.51,6.02,7.89,0.04645,0.00915,0.00259,0.251,1971520,404.08,13.5,3493,177.17294270410648,8.583333333333334,19.37,26.41,107.93,3806.0,0
Morelos,2023-09-01,2023,9,25.6,78.83,58.68,10.64,7.69,0.03805,0.01338,0.00817,0.353,1971520,404.08,13.5,3753,190.36073689336146,8.653333333333334,13.323333333333336,26.51,87.94,3493.0,0
Morelos,2023-10-01,2023,10,21.13,47.48,55.41,16.54,30.22,0.03127,0.02494,0.01142,0.619,1971520,404.08,13.5,5275,267.56005518584647,11.066666666666668,15.266666666666666,25.6,78.83,3753.0,0
Morelos,2023-11-01,2023,11,19.38,11.95,47.98,18.34,31.54,0.02327,0.0307,0.01683,0.977,1971520,404.08,13.5,5646,286.37802304820644,15.173333333333332,23.150000000000002,21.13,47.48,5275.0,0
Morelos,2023-12-01,2023,12,16.76,35.13,35.68,18.13,42.88,0.01526,0.03027,0.01398,0.992,1971520,404.08,13.5,6128,310.8261645836715,17.669999999999998,34.88,19.38,11.95,5646.0,1
Morelos,2024-01-01,2024,1,16.18,26.54,27.93,19.08,36.36,0.01987,0.03476,0.01535,0.792,1971520,404.08,13.5,6170,312.9565005680896,18.516666666666666,36.92666666666667,16.76,35.13,6128.0,1
Morelos,2024-02-01,2024,2,16.64,29.23,39.33,23.19,39.71,0.03212,0.04238,0.01938,1.123,1971520,404.08,13.5,6495,329.44124330465837,20.13333333333333,39.650000000000006,16.18,26.54,6170.0,1
Morelos,2024-03-01,2024,3,19.45,32.28,35.19,20.23,42.89,0.03817,0.03368,0.0163,1.012,1971520,404.08,13.5,5999,304.28298977438726,20.833333333333332,39.653333333333336,16.64,29.23,6495.0,1
Morelos,2024-04-01,2024,4,22.26,39.29,55.57,15.93,26.21,0.0449,0.02499,0.01106,0.628,1971520,404.08,13.5,4951,251.126034734621,19.783333333333335,36.27,19.45,32.28,5999.0,0
Morelos,2024-05-01,2024,5,25.87,56.55,71.78,17.49,29.5,0.04793,0.02562,0.01385,0.691,1971520,404.08,13.5,4933,250.21303359844183,17.88333333333333,32.86666666666667,22.26,39.29,4951.0,0
Morelos,2024-06-01,2024,6,26.814285714285713,87.27714285714286,77.61,10.515714285714285,17.79,0.04545,0.01162,0.00742,0.264,1971520,404.08,13.5,4121,209.0265378996916,14.645238095238094,24.5,25.87,56.55,4933.0,0
Morelos,2024-07-01,2024,7,27.23,99.97,72.55,5.63,13.95,0.04745,0.00245,0.0043,0.223,1971520,404.08,13.5,3790,192.23746145106313,11.211904761904762,20.41333333333333,26.814285714285713,87.27714285714286,4121.0,0
Morelos,2024-08-01,2024,8,24.34,72.79,75.0,12.94,23.97,0.04617,0.01291,0.01099,0.506,1971520,404.08,13.5,4693,238.0396851160526,9.695238095238095,18.569999999999997,27.23,99.97,3790.0,0
Morelos,2024-09-01,2024,9,25.23,72.79,65.35,8.41,13.53,0.03099,0.00755,0.00688,0.141,1971520,404.08,13.5,4004,203.09203051452687,8.993333333333334,17.15,24.34,72.79,4693.0,0
Morelos,2024-10-01,2024,10,21.71,35.69,55.06,15.48,33.54,0.02273,0.0242,0.01226,0.661,1971520,404.08,13.5,5011,254.16937185521832,12.276666666666666,23.679999999999996,25.23,72.79,4004.0,0
Morelos,2024-11-01,2024,11,18.61,42.08,42.57,23.64,40.13,0.01872,0.03907,0.01917,1.22,1971520,404.08,13.5,5918,300.1744846615809,15.843333333333334,29.066666666666666,21.71,35.69,5011.0,1
Morelos,2024-12-01,2024,12,15.27,17.0,34.06,22.23,45.64,0.02286,0.03602,0.01985,1.172,1971520,404.08,13.5,6798,344.8100957636747,20.450000000000003,39.77,18.61,42.08,5918.0,1
Morelos,2025-01-01,2025,1,15.89,27.51,41.67,17.55,30.32,0.0229,0.02989,0.01686,1.037,1971520,404.08,13.5,6228,315.8983931180003,21.14,38.696666666666665,15.27,17.0,6798.0,1
Morelos,2025-02-01,2025,2,15.81,17.5,37.06,18.14,35.92,0.0306,0.03549,0.01584,1.04,1971520,404.08,13.5,6227,315.84767083265706,19.30666666666667,37.29333333333333,15.89,27.51,6228.0,1
Morelos,2025-03-01,2025,3,18.27,32.29,39.05,17.53,34.36,0.0348,0.02743,0.01674,0.655,1971520,404.08,13.5,5897,299.1093166693719,17.74,33.53333333333333,15.81,17.5,6227.0,1
Morelos,2025-04-01,2025,4,21.96,58.65,55.94,17.32,35.19,0.04071,0.02751,0.01455,0.918,1971520,404.08,13.5,5787,293.5298652816101,17.663333333333334,35.156666666666666,18.27,32.29,5897.0,1
Morelos,2025-05-01,2025,5,25.39,62.85,57.9,9.58,18.49,0.04311,0.01231,0.00662,0.219,1971520,404.08,13.5,4327,219.47532868040904,14.81,29.346666666666664,21.96,58.65,5787.0,0
Morelos,2025-06-01,2025,6,26.8,81.63,70.74,9.02,9.39,0.04883,0.01317,0.00562,0.307,1971520,404.08,13.5,3897,197.66474598279498,11.973333333333334,21.02333333333333,25.39,62.85,4327.0,0
Morelos,2025-07-01,2025,7,28.12,113.52,70.44,6.27,18.82,0.04502,0.00806,0.00495,0.1,1971520,404.08,13.5,3773,191.37518260022725,8.29,15.566666666666668,26.8,81.63,3897.0,0
Morelos,2025-08-01,2025,8,25.81,77.12,69.56,8.96,23.3,0.04155,0.011,0.00704,0.245,1971520,404.08,13.5,4266,216.38126927446842,8.083333333333334,17.17,28.12,113.52,3773.0,0
Morelos,2025-09-01,2025,9,25.44,53.48,65.0,15.06,29.19,0.03312,0.02182,0.01349,0.573,1971520,404.08,13.5,4509,228.7067846128875,10.096666666666666,23.77,25.81,77.12,4266.0,0
Morelos,2025-10-01,2025,10,22.14,35.83,56.11,12.69,16.31,0.02482,0.01894,0.00899,0.524,1971520,404.08,13.5,4745,240.6772439539036,12.236666666666666,22.933333333333334,25.44,53.48,4509.0,0
Morelos,2025-11-01,2025,11,17.34,18.73,43.92,21.35,38.51,0.02669,0.03243,0.01922,0.876,1971520,404.08,13.5,6572,333.34685927609155,16.366666666666667,28.003333333333334,22.14,35.83,4745.0,1
Morelos,2025-12-01,2025,12,16.87,39.22,41.36,26.45,50.12,0.01664,0.0514,0.02421,1.491,1971520,404.08,13.5,6868,348.3606557377049,20.16333333333333,34.98,17.34,18.73,6572.0,1
Morelos,2026-01-01,2026,1,11.39,15.08,36.98,17.64,33.05,0.01962,0.03028,0.01674,0.903,1971520,404.08,13.5,6967,353.38216198669045,21.813333333333333,40.559999999999995,16.87,39.22,6868.0,1
Morelos,2026-02-01,2026,2,17.7,17.89,45.5,19.12,21.05,0.03073,0.03041,0.01599,0.806,1971520,404.08,13.5,5927,300.6309852296705,21.07,34.74,11.39,15.08,6967.0,1
Morelos,2026-03-01,2026,3,18.59,17.95,41.89,17.43,36.43,0.03715,0.03302,0.01667,0.792,1971520,404.08,13.5,6236,316.3041714007466,18.063333333333336,30.176666666666666,17.7,17.89,5927.0,1
Morelos,2026-04-01,2026,4,21.71,62.22,50.59,14.18,17.66,0.04305,0.02162,0.01123,0.578,1971520,404.08,13.5,5016,254.42298328193476,16.91,25.04666666666667,18.59,17.95,6236.0,0
Morelos,2026-05-01,2026,5,24.06,81.4,68.1,17.2,25.87,0.05227,0.02288,0.01426,0.718,1971520,404.08,13.5,4784,242.65541308229186,16.27,26.653333333333336,21.71,62.22,5016.0,0
Nayarit,2018-01-01,2018,1,17.37,31.49,38.28,13.52,18.69,0.02447,0.02627,0.01231,0.785,1235456,44.42,12.8,3229,261.3609873601326,13.52,18.69,17.37,31.49,3229.0,0
Nayarit,2018-02-01,2018,2,21.58,4.47,36.43,16.94,25.55,0.03145,0.03597,0.01584,0.841,1235456,44.42,12.8,2647,214.25287505180273,15.23,22.12,17.37,31.49,3229.0,0
Nayarit,2018-03-01,2018,3,22.26,39.76,48.05,16.42,34.86,0.03849,0.02695,0.01213,0.798,1235456,44.42,12.8,2813,227.6892094902611,15.626666666666667,26.366666666666664,21.58,4.47,2647.0,0
Nayarit,2018-04-01,2018,4,24.38,31.47,53.25,13.12,29.72,0.04225,0.02044,0.01092,0.628,1235456,44.42,12.8,2461,199.1977051388313,15.493333333333332,30.043333333333333,22.26,39.76,2813.0,0
Nayarit,2018-05-01,2018,5,28.69,77.97,66.5,7.2,13.8,0.04817,0.01064,0.00479,0.446,1235456,44.42,12.8,1959,158.56493472855365,12.246666666666668,26.126666666666665,24.38,31.47,2461.0,0
Nayarit,2018-06-01,2018,6,28.58,96.42,78.26,6.18,13.75,0.05337,0.00941,0.00317,0.196,1235456,44.42,12.8,2159,174.75328947368422,8.833333333333334,19.09,28.69,77.97,1959.0,0
Nayarit,2018-07-01,2018,7,29.99,88.95,74.28,6.87,11.69,0.05247,0.00445,0.00516,0.192,1235456,44.42,12.8,1818,147.15214463323665,6.75,13.08,28.58,96.42,2159.0,0
Nayarit,2018-08-01,2018,8,30.64,97.54,76.76,9.23,16.24,0.04445,0.01278,0.00717,0.357,1235456,44.42,12.8,1946,157.51269167012018,7.426666666666667,13.89333333333333,29.99,88.95,1818.0,0
Nayarit,2018-09-01,2018,9,27.9,58.11,72.05,11.49,28.31,0.03742,0.01462,0.00825,0.42,1235456,44.42,12.8,2255,182.52369975134687,9.196666666666667,18.746666666666666,30.64,97.54,1946.0,0
Nayarit,2018-10-01,2018,10,23.73,41.26,59.78,13.48,29.45,0.02873,0.01901,0.01055,0.375,1235456,44.42,12.8,2430,196.6885101533361,11.4,24.666666666666668,27.9,58.11,2255.0,0
Nayarit,2018-11-01,2018,11,21.3,8.05,34.87,12.74,21.32,0.01729,0.01887,0.01261,0.458,1235456,44.42,12.8,2618,211.90556361375883,12.57,26.36,23.73,41.26,2430.0,0
Nayarit,2018-12-01,2018,12,17.41,26.75,32.42,11.86,22.67,0.01972,0.02506,0.0119,0.666,1235456,44.42,12.8,2870,232.3028905926233,12.693333333333333,24.48,21.3,8.05,2618.0,0
Nayarit,2019-01-01,2019,1,17.64,26.86,33.01,14.29,31.63,0.01833,0.0245,0.01187,0.841,1235456,44.42,12.8,2989,241.93496166597595,12.963333333333333,25.206666666666667,17.41,26.75,2870.0,0
Nayarit,2019-02-01,2019,2,20.07,30.89,37.21,12.9,23.04,0.028,0.02467,0.01099,0.703,1235456,44.42,12.8,2749,222.5089359718193,13.016666666666666,25.78,17.64,26.86,2989.0,0
Nayarit,2019-03-01,2019,3,22.82,46.01,47.09,10.33,20.93,0.03106,0.0177,0.00996,0.605,1235456,44.42,12.8,2509,203.08291027766268,12.506666666666666,25.2,20.07,30.89,2749.0,0
Nayarit,2019-04-01,2019,4,26.04,34.23,58.98,14.4,26.06,0.04686,0.02289,0.01154,0.344,1235456,44.42,12.8,2429,196.60756837961043,12.543333333333335,23.343333333333334,22.82,46.01,2509.0,0
Nayarit,2019-05-01,2019,5,27.43,60.47,70.23,4.04,5.0,0.05214,0.00552,0.00468,0.135,1235456,44.42,12.8,1850,149.74228139245753,9.590000000000002,17.33,26.04,34.23,2429.0,0
Nayarit,2019-06-01,2019,6,29.41,82.32,80.27,9.87,14.17,0.04552,0.01005,0.00714,0.335,1235456,44.42,12.8,2164,175.15799834231248,9.436666666666666,15.076666666666666,27.43,60.47,1850.0,0
Nayarit,2019-07-01,2019,7,29.22,107.51,75.1,3.89,7.61,0.05065,0.00276,0.00246,0.1,1235456,44.42,12.8,1839,148.85192188147533,5.933333333333333,8.926666666666666,29.41,82.32,2164.0,0
Nayarit,2019-08-01,2019,8,32.39,85.67,74.29,7.6,22.42,0.03824,0.0103,0.00516,0.279,1235456,44.42,12.8,2109,170.70620078740157,7.12,14.733333333333334,29.22,107.51,1839.0,0
Nayarit,2019-09-01,2019,9,27.38,60.88,62.07,11.0,19.32,0.03104,0.01677,0.00949,0.179,1235456,44.42,12.8,2253,182.3618162038956,7.496666666666666,16.45,32.39,85.67,2109.0,0
Nayarit,2019-10-01,2019,10,24.73,69.02,46.49,13.42,15.66,0.0234,0.01856,0.01094,0.605,1235456,44.42,12.8,2401,194.34119871529217,10.673333333333332,19.133333333333333,27.38,60.88,2253.0,0
Nayarit,2019-11-01,2019,11,21.36,23.44,46.44,11.88,17.83,0.01964,0.01538,0.01132,0.478,1235456,44.42,12.8,2725,220.56633340240364,12.1,17.60333333333333,24.73,69.02,2401.0,0
Nayarit,2019-12-01,2019,12,18.05,41.47,35.64,19.16,34.91,0.01911,0.03149,0.01492,1.076,1235456,44.42,12.8,3020,244.4441566514712,14.819999999999999,22.799999999999997,21.36,23.44,2725.0,0
Nayarit,2020-01-01,2020,1,20.94,24.18,33.76,11.34,15.64,0.02311,0.02077,0.01043,0.583,1235456,44.42,12.8,2543,205.83493058433487,14.126666666666665,22.793333333333333,18.05,41.47,3020.0,0
Nayarit,2020-02-01,2020,2,20.76,36.24,43.51,12.27,20.25,0.02808,0.02121,0.01141,0.683,1235456,44.42,12.8,2709,219.27126502279322,14.256666666666666,23.599999999999998,20.94,24.18,2543.0,0
Nayarit,2020-03-01,2020,3,19.86,45.72,46.73,11.96,14.13,0.03233,0.02191,0.01002,0.613,1235456,44.42,12.8,2975,240.80177683381683,11.856666666666667,16.673333333333336,20.76,36.24,2709.0,0
Nayarit,2020-04-01,2020,4,23.74,30.45,51.88,12.95,17.69,0.03981,0.02143,0.01038,0.431,1235456,44.42,12.8,2661,215.38605988396185,12.393333333333333,17.356666666666666,19.86,45.72,2975.0,0
Nayarit,2020-05-01,2020,5,28.97,78.16,58.52,13.44,15.33,0.05176,0.01825,0.011,0.42,1235456,44.42,12.8,2449,198.2264038541235,12.783333333333333,15.716666666666667,23.74,30.45,2661.0,0
Nayarit,2020-06-01,2020,6,32.44,71.1,82.28,3.39,5.0,0.05499,0.0056,0.00213,0.1,1235456,44.42,12.8,2007,162.450139867385,9.926666666666666,12.673333333333332,28.97,78.16,2449.0,0
Nayarit,2020-07-01,2020,7,30.8,88.48,69.66,5.66,9.29,0.05195,0.00534,0.00444,0.1,1235456,44.42,12.8,2171,175.72459075839205,7.496666666666667,9.873333333333333,32.44,71.1,2007.0,0
Nayarit,2020-08-01,2020,8,29.06,72.23,77.28,7.11,11.7,0.0416,0.00878,0.00549,0.259,1235456,44.42,12.8,1968,159.29341069208456,5.386666666666667,8.663333333333332,30.8,88.48,2171.0,0
Nayarit,2020-09-01,2020,9,27.35,64.13,56.12,10.73,14.95,0.03008,0.01736,0.00835,0.431,1235456,44.42,12.8,1943,157.26986634894322,7.833333333333333,11.979999999999999,29.06,72.23,1968.0,0
Nayarit,2020-10-01,2020,10,24.82,67.11,56.93,9.66,17.86,0.02837,0.01336,0.00854,0.321,1235456,44.42,12.8,2350,190.21316825528388,9.166666666666666,14.836666666666666,27.35,64.13,1943.0,0
Nayarit,2020-11-01,2020,11,21.29,38.88,47.24,15.43,28.87,0.01873,0.02786,0.01268,0.84,1235456,44.42,12.8,2766,223.8849461251554,11.94,20.560000000000002,24.82,67.11,2350.0,0
Nayarit,2020-12-01,2020,12,19.9,42.4,32.33,14.11,22.75,0.02369,0.01984,0.01292,0.599,1235456,44.42,12.8,2771,224.2896549937837,13.066666666666668,23.16,21.29,38.88,2766.0,0
Nayarit,2021-01-01,2021,1,19.0,37.05,35.64,19.23,32.65,0.01799,0.03722,0.01685,1.022,1235456,44.42,12.8,3273,264.9224254040613,16.256666666666664,28.09,19.9,42.4,2771.0,0
Nayarit,2021-02-01,2021,2,18.83,38.25,43.23,17.71,33.95,0.02796,0.03161,0.01391,1.038,1235456,44.42,12.8,3168,256.4235391628678,17.016666666666666,29.78333333333333,19.0,37.05,3273.0,0
Nayarit,2021-03-01,2021,3,19.06,33.32,43.93,13.68,28.3,0.03807,0.02144,0.00916,0.605,1235456,44.42,12.8,3228,261.28004558640697,16.873333333333335,31.63333333333333,18.83,38.25,3168.0,0
Nayarit,2021-04-01,2021,4,24.3,54.6,58.53,11.15,21.56,0.04475,0.01534,0.00883,0.438,1235456,44.42,12.8,2460,199.11676336510567,14.18,27.936666666666667,19.06,33.32,3228.0,0
Nayarit,2021-05-01,2021,5,29.63,67.41,68.84,11.72,26.03,0.05234,0.01653,0.01029,0.376,1235456,44.42,12.8,2309,186.8945555325321,12.183333333333332,25.296666666666667,24.3,54.6,2460.0,0
Nayarit,2021-06-01,2021,6,29.81,96.54,73.91,7.66,13.47,0.04602,0.00394,0.00551,0.341,1235456,44.42,12.8,1929,156.13668151678408,10.176666666666668,20.353333333333335,29.63,67.41,2309.0,0
Nayarit,2021-07-01,2021,7,30.19,76.73,71.26,3.26,5.0,0.05104,0.00231,0.00429,0.1,1235456,44.42,12.8,1906,154.27502072109408,7.546666666666667,14.833333333333334,29.81,96.54,1929.0,0
Nayarit,2021-08-01,2021,8,30.63,90.33,76.96,9.15,12.24,0.04223,0.0132,0.00605,0.308,1235456,44.42,12.8,2145,173.62010464152507,6.69,10.236666666666666,30.19,76.73,1906.0,0
Nayarit,2021-09-01,2021,9,26.65,63.22,67.17,5.0,5.3,0.03228,0.00779,0.00495,0.1,1235456,44.42,12.8,1952,157.9983423124741,5.803333333333334,7.5133333333333345,30.63,90.33,2145.0,0
Nayarit,2021-10-01,2021,10,23.83,57.18,64.51,6.06,8.02,0.02554,0.00841,0.00479,0.335,1235456,44.42,12.8,2226,180.17638831330294,6.736666666666667,8.52,26.65,63.22,1952.0,0
Nayarit,2021-11-01,2021,11,22.77,36.47,44.26,13.8,25.86,0.02674,0.02391,0.01298,0.523,1235456,44.42,12.8,2634,213.20063199336926,8.286666666666667,13.06,23.83,57.18,2226.0,0
Nayarit,2021-12-01,2021,12,17.37,39.03,48.9,18.42,29.01,0.01895,0.03101,0.01482,0.907,1235456,44.42,12.8,3321,268.8076305428927,12.76,20.963333333333335,22.77,36.47,2634.0,0
Nayarit,2022-01-01,2022,1,18.76,35.83,33.58,15.58,35.64,0.01951,0.03292,0.01238,0.802,1235456,44.42,12.8,3517,284.6722181931206,15.933333333333332,30.169999999999998,17.37,39.03,3321.0,0
Nayarit,2022-02-01,2022,2,19.82,11.8,44.11,12.0,13.89,0.03223,0.0222,0.0104,0.571,1235456,44.42,12.8,2861,231.57441462909242,15.333333333333334,26.179999999999996,18.76,35.83,3517.0,0
Nayarit,2022-03-01,2022,3,20.73,33.36,48.28,10.44,23.01,0.03601,0.01652,0.01071,0.592,1235456,44.42,12.8,2639,213.60534086199752,12.673333333333332,24.179999999999996,19.82,11.8,2861.0,0
Nayarit,2022-04-01,2022,4,25.69,33.37,51.78,7.35,13.85,0.03817,0.00969,0.01036,0.396,1235456,44.42,12.8,2264,183.25217571487775,9.93,16.916666666666664,20.73,33.36,2639.0,0
Nayarit,2022-05-01,2022,5,28.39,71.81,63.48,8.02,9.49,0.04415,0.01351,0.00582,0.45,1235456,44.42,12.8,2292,185.518545379196,8.603333333333333,15.449999999999998,25.69,33.37,2264.0,0
Nayarit,2022-06-01,2022,6,30.64,75.98,71.91,12.51,23.25,0.05063,0.01583,0.00845,0.352,1235456,44.42,12.8,2453,198.5501709490261,9.293333333333333,15.529999999999996,28.39,71.81,2292.0,0
Nayarit,2022-07-01,2022,7,31.1,113.91,72.56,6.28,27.38,0.04486,0.00991,0.00628,0.163,1235456,44.42,12.8,2244,181.6333402403647,8.936666666666667,20.039999999999996,30.64,75.98,2453.0,0
Nayarit,2022-08-01,2022,8,29.92,99.99,68.16,7.56,12.02,0.0457,0.00835,0.00448,0.1,1235456,44.42,12.8,2251,182.19993265644425,8.783333333333333,20.88333333333333,31.1,113.91,2244.0,0
Nayarit,2022-09-01,2022,9,27.431428571428572,70.74857142857142,62.87,8.612857142857143,14.65,0.03446,0.00811,0.00598,0.252,1235456,44.42,12.8,2116,171.27279320348114,7.484285714285714,18.016666666666666,29.92,99.99,2251.0,0
Nayarit,2022-10-01,2022,10,25.14,62.64,60.03,8.35,11.36,0.02681,0.01053,0.00725,0.239,1235456,44.42,12.8,2395,193.85554807293826,8.174285714285714,12.676666666666664,27.431428571428572,70.74857142857142,2116.0,0
Nayarit,2022-11-01,2022,11,21.37,24.03,47.06,17.55,33.96,0.01731,0.03055,0.0132,0.93,1235456,44.42,12.8,2981,241.28742747617076,11.504285714285714,19.99,25.14,62.64,2395.0,0
Nayarit,2022-12-01,2022,12,19.41,32.05,39.36,12.62,26.35,0.02403,0.02626,0.01087,0.592,1235456,44.42,12.8,2958,239.42576668048073,12.839999999999998,23.889999999999997,21.37,24.03,2981.0,0
Nayarit,2023-01-01,2023,1,18.78,41.11,29.15,19.0,38.35,0.02132,0.03253,0.017,1.073,1235456,44.42,12.8,3450,279.24911935350184,16.39,32.88666666666666,19.41,32.05,2958.0,0
Nayarit,2023-02-01,2023,2,20.59,10.77,43.98,11.53,16.75,0.02863,0.01767,0.00896,0.539,1235456,44.42,12.8,2685,217.32866245337755,14.383333333333333,27.149999999999995,18.78,41.11,3450.0,0
Nayarit,2023-03-01,2023,3,22.38,40.77,48.62,14.66,20.39,0.0304,0.02453,0.01196,0.68,1235456,44.42,12.8,2763,223.64212080397843,15.063333333333333,25.16333333333333,20.59,10.77,2685.0,0
Nayarit,2023-04-01,2023,4,22.78,45.26,58.74,12.39,18.26,0.04458,0.01765,0.0095,0.426,1235456,44.42,12.8,2557,206.968115416494,12.86,18.466666666666665,22.38,40.77,2763.0,0
Nayarit,2023-05-01,2023,5,26.66,89.64,69.52,6.54,20.57,0.04979,0.00699,0.00474,0.305,1235456,44.42,12.8,2307,186.73267198508083,11.196666666666665,19.74,22.78,45.26,2557.0,0
Nayarit,2023-06-01,2023,6,30.36,77.51,67.85,3.21,12.99,0.04602,0.00746,0.00313,0.203,1235456,44.42,12.8,2229,180.4192136344799,7.38,17.27333333333333,26.66,89.64,2307.0,0
Nayarit,2023-07-01,2023,7,31.96,114.94,86.69,2.0,10.22,0.05209,0.00177,0.00123,0.1,1235456,44.42,12.8,2032,164.4736842105263,3.9166666666666665,14.593333333333328,30.36,77.51,2229.0,0
Nayarit,2023-08-01,2023,8,29.11,96.23,77.28,8.54,24.2,0.04351,0.009,0.00638,0.217,1235456,44.42,12.8,2575,208.42506734355575,4.583333333333333,15.803333333333333,31.96,114.94,2032.0,0
Nayarit,2023-09-01,2023,9,27.14,78.85,63.17,4.48,5.0,0.03319,0.00992,0.00278,0.213,1235456,44.42,12.8,2010,162.69296518856194,5.006666666666667,13.139999999999995,29.11,96.23,2575.0,0
Nayarit,2023-10-01,2023,10,24.378571428571426,56.11142857142857,57.95,9.91,16.44142857142857,0.02767,0.01085,0.00722,0.375,1235456,44.42,12.8,2494,201.86878367177786,7.6433333333333335,15.213809523809521,27.14,78.85,2010.0,0
Nayarit,2023-11-01,2023,11,24.62,28.15,48.05,12.41,24.61,0.01965,0.02084,0.01022,0.394,1235456,44.42,12.8,2414,195.39344177372567,8.933333333333334,15.350476190476186,24.378571428571426,56.11142857142857,2494.0,0
Nayarit,2023-12-01,2023,12,19.66,17.72,32.75,11.63,21.2,0.02056,0.02171,0.00885,0.492,1235456,44.42,12.8,2845,230.279346249482,11.316666666666668,20.75047619047619,24.62,28.15,2414.0,0
Nayarit,2024-01-01,2024,1,18.64,42.0,35.47,16.11,27.0,0.02069,0.02601,0.01304,0.886,1235456,44.42,12.8,3177,257.1520151263987,13.383333333333335,24.269999999999996,19.66,17.72,2845.0,0
Nayarit,2024-02-01,2024,2,21.25,14.04,38.64,14.21,27.39,0.02326,0.02559,0.01206,0.85,1235456,44.42,12.8,2966,240.07330087028595,13.983333333333334,25.196666666666662,18.64,42.0,3177.0,0
Nayarit,2024-03-01,2024,3,20.89,15.88,44.72,12.45,22.15,0.03235,0.02152,0.01055,0.676,1235456,44.42,12.8,3112,251.89079983423125,14.256666666666666,25.513333333333332,21.25,14.04,2966.0,0
Nayarit,2024-04-01,2024,4,25.1,65.95,52.92,12.84,16.25,0.03792,0.01623,0.00944,0.579,1235456,44.42,12.8,2355,190.61787712391217,13.166666666666666,21.929999999999996,20.89,15.88,3112.0,0
